Project ID,Project Name,Project URL,Summary,Project Start,Start Year,Last Updated,Last Updated Year,Update Recency,Start Decade,Modality,Project Home Country/Territory,Location,City,State/Region,Country,Latitude,Longitude,Coordinate Stack Size,Shared Coordinate,Named Contributor Band,Project Type Count,Topic Count,Era Count,Organization Type Count,Contributor Type Count,Leadership Tag Count,Funding Type Count,BIPOC Run,Women Run,Leadership Data Available,Temporal Data Status,Location Detail Status,Project Types,Topics,Eras Studied,Organization Types,Contributor Roles,Leadership Classifications,Funding Resources
bdph_0225,Harvard Business School's Agents of Change: The Founding and Impact of the African-American Student Union,https://www.library.hbs.edu/hc/AASU/,Virtual exhibit exploring the history of the African American Student Union at the Harvard Business School,2018,2018,Unspecified,,Unknown / unparsed,2010s,Digital,United States,"Baker Library Special Collections and Archives, Baker Library | Bloomberg Center, North Lobby, Harvard Business School, Boston, MA 02163",N/A,MA,USA,42.3664262,-71.1227913,1,No,11-25,2,1,1,1,4,1,1,No,No,No,Update missing/unparsed,Needs location detail review,Digital Collections/Databases/Archives; Exhibits & Digital Storytelling,Black Education/Black Students,20th Century,University Library,Community Members; Faculty; Graduate Students; Library Professionals,Data Not Available,Grants/Awards (Institutional/Internal)
bdph_0228,The Henry McNeal Turner Project,http://www.thehenrymcnealturnerproject.org/,Digital archive of the history and writings of Henry McNeal Turner,Unspecified,,2023,2023,Updated 2023-2024,Unknown,Digital,United States,"University of Memphis 212 Arts and Communication Building #229 Memphis, Tennessee 38152",N/A,TN,USA,35.119881,-89.93745190000001,1,No,11-25,1,4,2,2,4,1,1,No,No,No,Start missing/unparsed,Needs location detail review,Digital Collections/Databases/Archives,Black Literature; Black Men/Masculinity; Black Religions; Historical Figure,19th Century; 20th Century,Inter-Institution Partnership; University (Other),Community Members; Digital/Design Professionals; Faculty; Graduate Students,Data Not Available,In-Kind Support
bdph_0229,"Hiphop Archive & Research Institute | Rebuild, Respect, Represent",http://hiphoparchive.org/,"Organization that runs hip-hop-focused research projects, archives, and sponsors events",2002,2002,44642,2022,Updated 2020-2022,2000s,Digital,United States,"Harvard University: Massachusetts Hall, Cambridge, MA 02138",N/A,MA,USA,42.3744368,-71.118281,2,Yes,11-25,3,1,2,1,3,1,2,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives; Events/Programming; Exhibits & Digital Storytelling,Black Music,20th Century; 21st Century,Community Group,Community Members; Faculty; Fellows and/or Postdocs,Data Not Available,In-Kind Support; Small Donations
bdph_0230,History Leaks,https://historyleaks.wordpress.com/,Website posting public domain historical materials as part of an open-access-movement,2014,2014,43073,2017,Last update before 2020,2010s,Digital,Other/Unknown,"Yale University: 451 College St, New Haven, CT 06511",N/A,CT,USA,41.2571305,-72.9896696,1,No,Unspecified,1,4,1,1,1,1,1,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives,Abolitionists/Emancipation/Reconstruction; Newspapers/Periodicals/Black Press; Transatlantic Slave Trade/Slavery; U.S. History,Other/Unknown,Independent Scholar/Individual Research,Other/Unknown,Data Not Available,In-Kind Support
bdph_0231,Honoring the Enslaved,https://www.smcm.edu/honoring-enslaved/,Exhibit and archive of materials related to the history of slavery in southern Maryland,2020,2020,45021,2023,Updated 2023-2024,2020s,Mixed,United States,"St. Mary's College of Maryland 47645 College Drive St. Mary's City, MD, 20686-3001",N/A,MD,USA,38.1885119,-76.42627499999999,1,No,Unspecified,2,1,4,1,2,1,1,No,No,No,Complete,Needs location detail review,Events/Programming; Exhibits & Digital Storytelling,Transatlantic Slave Trade/Slavery,18th Century; 19th Century; 20th Century; 21st Century,University (Other),Faculty; Museum Professionals,Data Not Available,Institutional Operating Budget (Internal)
bdph_0232,Hughes Estate Map · Hughes Archeological Research Project,https://lcdssgeo.com/omeka-s/s/Hughes/page/hughes-estate-map,Website housing information and maps for an archaeological project on the Hughes Estate in Anguilla,2019,2019,2022,2022,Updated 2020-2022,2010s,Digital,United States,"Temple University: 1801 N Broad St, Philadelphia, PA 19122",N/A,PA,USA,39.9811911,-75.1553563,1,No,11-25,2,1,2,1,2,1,1,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Local History & Local Places,Transatlantic Slave Trade/Slavery,18th Century; 19th Century,Inter-Institution Partnership,Community Members; Graduate Students,Data Not Available,In-Kind Support
bdph_0233,iBlack Studies,https://iopn.library.illinois.edu/pressbooks/iblackstudies/,Digital version of a special issue from International Journal on Africana Studies on digital Black studies in the 21st century,2008,2008,Unspecified,,Unknown / unparsed,2000s,Digital,United States,"1408 W. Gregory Dr. Urbana, IL 61801",N/A,IL,USA,40.1046889,-88.22903819999999,3,Yes,26-50,1,3,1,2,1,1,1,No,No,No,Update missing/unparsed,Needs location detail review,Digital Publishing & Digital Editions,Black People and Technology; Black Studies; Digital Humanities,21st Century,Inter-Institution Partnership; University (Other),Faculty,Data Not Available,In-Kind Support
bdph_0234,Index of African American History in the JAH,https://www.processhistory.org/african-american-index/,Index of all the articles on Black history published by the Mississippi Valley Historical Review/Journal of American History,43509,2019,44896,2022,Updated 2020-2022,2010s,Digital,United States,"Bloomington, Indiana 47408",Bloomington,IN,USA,39.2053078,-86.4794359,1,No,Unspecified,2,2,2,1,1,1,1,No,No,No,Complete,Location detail present,Digital Collections/Databases/Archives; Resource Hub,Newspapers/Periodicals/Black Press; U.S. History,20th Century; 21st Century,Community Group,Digital/Design Professionals,Data Not Available,In-Kind Support
bdph_0235,In Motion: The African-American Migration Experience,http://www.inmotionaame.org/,Information on the 13 most important migratory period in African American history,Unspecified,,2005,2005,Last update before 2020,Unknown,Digital,United States,Digital Library Program The New York Public Library 188 Madison Avenue New York NY 10016,Digital Library Program The New York Public Library 188 Madison Avenue New York,NY,USA,40.74818459999999,-73.98284129999999,1,No,51+,3,3,7,1,4,1,2,No,No,No,Start missing/unparsed,Location detail present,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives; Educational Resources,African Diaspora/Migration; Caribbean History; Transatlantic Slave Trade/Slavery,15th Century; 16th Century; 17th Century; 18th Century; 19th Century; 20th Century; 21st Century,Public Library,Community Members; Faculty; Library Professionals; Museum Professionals,Data Not Available,Grants/Awards (Public/Federal); In-Kind Support
bdph_0236,In Pursuit of Freedom,http://pursuitoffreedom.org/,Multimodal project exploring the history of the anti-slavery movement in Brooklyn,2012,2012,2014,2014,Last update before 2020,2010s,Mixed,United States,"Brooklyn, New York 11221",Brooklyn,NY,USA,40.6903213,-73.9271644,1,No,51+,6,7,2,1,5,1,4,No,No,No,Complete,Location detail present,Art and Performance; Digital Collections/Databases/Archives; Educational Resources; Events/Programming; Exhibits & Digital Storytelling; Local History & Local Places,Abolitionists/Emancipation/Reconstruction; Black Communities/Urban Renewal; Black Soldiers/American Civil War; Civil Rights Movement/Black Power; Other/Unknown; Politics and Government; Transatlantic Slave Trade/Slavery,18th Century; 19th Century,Museum,Faculty; Graduate Students; Museum Professionals; Other/Unknown; Undergraduate Students,Data Not Available,Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public/Federal); Grants/Awards (Public: State or Local); Small Donations
bdph_0237,In the Same Boats,http://sameboats.org/,Project exploring the 20th century Black diaspora through different maps of the travels of authors,Unspecified,,Unspecified,,Unknown / unparsed,Unknown,Digital,United States,"Columbia University, New York, NY 10027",N/A,NY,USA,40.8075355,-73.9625727,5,Yes,11-25,1,3,2,1,2,1,1,No,No,No,Start and update missing/unparsed,Needs location detail review,Data Mining/Mapping/Visualization,African Diaspora/Migration; Black Literature; Historical Figure,19th Century; 20th Century,Inter-Institution Partnership,Faculty; Library Professionals,Data Not Available,Grants/Awards (Professional Organizations)
bdph_0238,Independent Voices : An Open Access Collection of an Alternative Press,https://www.jstor.org/site/reveal-digital/independent-voices/?searchkey=1665492088198,"Collection of open access, late-20th-century alternative press documents",Unspecified,,Unspecified,,Unknown / unparsed,Unknown,Digital,United States,"Ann Arbor, MI",Ann Arbor,N/A,N/A,42.2808256,-83.7430378,2,Yes,Unspecified,2,3,1,1,4,1,1,No,No,No,Start and update missing/unparsed,Needs location detail review,Digital Collections/Databases/Archives; Digital Publishing & Digital Editions,Black Activism/Advocacy; Civil Rights Movement/Black Power; Newspapers/Periodicals/Black Press,20th Century,Press,Faculty; Library Professionals; Museum Professionals; Other/Unknown,Data Not Available,Grants/Awards (Professional Organizations)
bdph_0239,Indianapolis Recorder,https://ulib.iupui.edu/digitalcollections/IRecorder,"Digital archive of many issues of the Black newspaper, the Indianapolis Recorder",Unspecified,,2017,2017,Last update before 2020,Unknown,Digital,United States,"755 W. Michigan Street Indianapolis, IN 46202",N/A,IN,USA,39.7729955,-86.1721257,3,Yes,Unspecified,2,1,3,1,1,1,1,No,No,No,Start missing/unparsed,Needs location detail review,Digital Publishing & Digital Editions; Local History & Local Places,Newspapers/Periodicals/Black Press,19th Century; 20th Century; 21st Century,University Library,Library Professionals,Data Not Available,Grants/Awards (Private: Foundations/Charities)
bdph_0240,Islands in the North: Making Space and Place in Black Toronto,http://www.islandsinthenorth.com/,"History of Black people in Toronto, illustrated through archival material",Unspecified,,2022,2022,Updated 2020-2022,Unknown,Digital,United States,"Washington State University: 106 Van Doren, Pullman, WA 99164",N/A,WA,USA,46.7318261,-117.1644436,1,No,1-5,2,3,2,1,2,1,1,No,No,No,Start missing/unparsed,Needs location detail review,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives,African Diaspora/Migration; Black Communities/Urban Renewal; Black People - Race Identity,19th Century; 20th Century,Independent Scholar/Individual Research,Faculty; Library Professionals,Data Not Available,In-Kind Support
bdph_0241,Jean Toomer’s Cane: Digital Edition,https://scalar.lehigh.edu/jean-toomers-cane-1923/index,Digitized version of Cane by Jean toomer,Unspecified,,43476,2019,Last update before 2020,Unknown,Digital,United States,"35 Sayre Dr, Bethlehem, PA 18015",N/A,PA,USA,40.6057075,-75.3772639,6,Yes,Unspecified,1,1,1,1,1,1,1,No,No,No,Start missing/unparsed,Needs location detail review,Digital Publishing & Digital Editions,Black Literature,20th Century,Independent Scholar/Individual Research,Faculty,Data Not Available,In-Kind Support
bdph_0242,Life and Labor under Slavery: the Jesuit Plantation Project,http://jesuitplantationproject.org/s/jpp/page/welcome,"With an eye to the events and relationships that formed the warp and woof of the daily lives of the enslaved people owned by the Maryland Province Jesuits, Sharon Leon has identified the individual enslaved people present in the documentary evidence beginning in the 1710s and situated them within their families and larger communities.",42948,2017,15 April 2023,2023,Updated 2023-2024,2010s,Digital,United States,"Falls Church, Virginia",Falls Church,N/A,N/A,38.88233400000001,-77.1710914,1,No,1-5,3,2,2,2,1,2,1,No,Yes,Yes,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives; Digital Publishing & Digital Editions,Transatlantic Slave Trade/Slavery; U.S. History,18th Century; 19th Century,Independent Scholar/Individual Research; PWI (Graduate),Faculty,LGBTQ+ Run; Women Run,Grants/Awards (Public/Federal)
bdph_0243,The Jim Crow Museum,https://www.ferris.edu/jimcrow/,Museum of anti-Black memorabilia,Unspecified,,45027,2023,Updated 2023-2024,Unknown,Mixed,United States,"Ferris State University 1010 Campus Drive Big Rapids, Michigan 49307",N/A,MI,USA,43.6839617,-85.4852488,1,No,6-10,1,2,1,2,1,1,2,No,No,No,Start missing/unparsed,Needs location detail review,Exhibits & Digital Storytelling,Race Relations/Racial Inequality/Racism; Segregation,Other/Unknown,Museum; PWI (Graduate),Museum Professionals,Data Not Available,Institutional Operating Budget (Internal); Small Donations
bdph_0244,"John W. Jones in Elmira, NY",https://marktwainstudies.com/john-w-jones/,Article on John W. Jones and Mark Twain,Unspecified,,Unspecified,,Unknown / unparsed,Unknown,Digital,United States,"One Park Place, Elmira, NY 14901",N/A,NY,USA,42.095617,-76.812484,1,No,1-5,1,5,2,1,1,1,2,No,No,No,Start and update missing/unparsed,Needs location detail review,Digital Publishing & Digital Editions,Abolitionists/Emancipation/Reconstruction; Black Men/Masculinity; Black Soldiers/American Civil War; Historical Figure; Transatlantic Slave Trade/Slavery,19th Century; 20th Century,Independent Scholar/Individual Research,Faculty,Data Not Available,In-Kind Support; Small Donations
bdph_0245,Journal of Slavery and Data Preservation,https://jsdp.enslaved.org/,Journal about datasets related to slavery/the transatlantic slave trade,2011,2011,44986,2023,Updated 2023-2024,2010s,Digital,United States,"Michigan State University: 426 Auditorium Road East Lansing, MI 48824",N/A,MI,USA,42.7296593,-84.4815364,2,Yes,11-25,1,3,6,1,1,1,1,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions,African Diaspora/Migration; Newspapers/Periodicals/Black Press; Transatlantic Slave Trade/Slavery,15th Century; 16th Century; 17th Century; 18th Century; 19th Century; 20th Century,Press,Faculty,Data Not Available,Other/Unknown
bdph_0246,Jubilo! The Emancipation Century,https://jubiloemancipationcentury.wordpress.com/,Blog about the lives of Black people in the 19th century,Unspecified,,44250,2021,Updated 2020-2022,Unknown,Digital,United States,"Washington, DC",Washington,DC,USA,38.9071923,-77.0368707,4,Yes,1-5,1,3,1,1,1,1,1,No,No,No,Start missing/unparsed,Location detail present,Digital Collections/Databases/Archives,Abolitionists/Emancipation/Reconstruction; Black Soldiers/American Civil War; Transatlantic Slave Trade/Slavery,19th Century,Independent Scholar/Individual Research,Other/Unknown,Data Not Available,In-Kind Support
